IDA ID	IDA Text	Unique Proteins	Representative Accession	Representative Length	Representative Domains
238586003c392c81f925d21cf135999417a669f0	PF21948:IPR004143-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	1	A0A2V1C7U6	1292	PF21948{LplA-B_cat}:IPR004143{BPL_LPL_catalytic}[50-242],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[397-479],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[532-602],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[606-1129]
238f185553f96e7c12d413c942258db0b27c9c0a	PF03477:IPR005144-PF00317:IPR013509-PF13403:IPR028992-PF02867:IPR000788-PF14890-PF02867:IPR000788-PF14528:IPR004860-PF00462:IPR002109-PF02867:IPR000788	1	A0A6C0DCL9	1739	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[1-89],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[135-204],PF13403{Hint_2}:IPR028992{Hedgehog/Intein_dom}[210-289],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[375-445],PF14890{Intein_splicing}[479-797],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[798-1297],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1123-1176],PF00462{Glutaredoxin}:IPR002109{Glutaredoxin}[1302-1357],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1368-1701]
242ac6ee8cd331f2ccd1baf87330e9dfc761765a	PF00317:IPR013509-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF14890-PF14528:IPR004860-PF02867:IPR000788	1	A0A9Q4C0Z8	2319	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[23-167],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[520-596],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[661-1462],PF14890{Intein_splicing}[909-1266],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1110-1205],PF14890{Intein_splicing}[1516-1897],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1703-1782],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1898-2041]
2636cf8ee5c3d2b40890ab82c967384245742fbc	PF00317:IPR013509-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF02867:IPR000788	1	A0A8T4UU66	1725	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[32-163],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[319-380],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[557-629],PF14890{Intein_splicing}[646-1082],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[770-834],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[871-946],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1083-1206],PF14890{Intein_splicing}[1218-1568],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1431-1507],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1569-1719]
28918fb1af569542a9611fc7635c26e65ffc2e79	PF00317:IPR013509-PF02867:IPR000788-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860	1	A0A401ZYW4	1557	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[29-101],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[106-178],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[417-492],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[587-1332],PF14890{Intein_splicing}[712-1059],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[902-997]
2b03b5c8cfbed9418e7c0c1e8f3a23f429b5cb9c	PF00317:IPR013509-PF02867:IPR000788-PF14527:IPR039518-PF14528:IPR004860-PF02867:IPR000788-PF14528:IPR004860-PF14528:IPR004860-PF02867:IPR000788	1	A0A916FJG1	2080	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[19-97],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[100-177],PF14527{LAGLIDADG_WhiA}:IPR039518{WhiA_LAGLIDADG_dom}[311-392],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[407-488],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[623-1281],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[949-1036],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1520-1581],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1720-1865]
2c5671bb16ec4310acd45ef24efb90a050fab6f6	PF00317:IPR013509-PF02867:IPR000788-PF14528:IPR004860-PF02867:IPR000788-PF02867:IPR000788	1	A0A1Q6X6S2	966	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[10-91],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[95-168],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[399-481],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[576-823],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[827-965]
2e0e817cd2f736817fcebe91212187d311e70f2f	PF09536:IPR011751-PF00317:IPR013509-PF02867:IPR000788	1	A0A3A8ICD3	934	PF09536{DUF2378}:IPR011751{Mxa_paralog_2265}[20-182],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[279-351],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[355-877]
2f429577d8b9aa1d3a7aaa878e378397c315801e	PF00317:IPR013509-PF02867:IPR000788-PF07539:IPR011430	1	A0A7S4BE77	1656	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[90-163],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[169-415],PF07539{UTP20_N}:IPR011430{UTP20_N}[782-1486]
2f75a963e23150d54689eca322e320d437dbcb02	PF03477:IPR005144-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF13403:IPR028992	1	A0A481ZA20	539	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[4-106],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[124-205],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[276-392],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[396-468],PF13403{Hint_2}:IPR028992{Hedgehog/Intein_dom}[469-515]
31752d08cf081b6198a926a18d57667ae46038c3	PF00317:IPR013509-PF14890-PF14528:IPR004860-PF14528:IPR004860-PF02867:IPR000788-PF13403:IPR028992-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF14890-PF14528:IPR004860-PF02867:IPR000788	1	A0A343TIB2	3086	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[27-160],PF14890{Intein_splicing}[194-593],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[395-465],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[889-966],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1031-1072],PF13403{Hint_2}:IPR028992{Hedgehog/Intein_dom}[1071-1135],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1221-1282],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1454-2225],PF14890{Intein_splicing}[1664-2020],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1863-1959],PF14890{Intein_splicing}[2226-2651],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[2456-2497],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[2652-2795]
32df99a31036e6556a46694cb7c708722461a7f7	PF00462:IPR002109-PF07972:IPR004465-PF08343:IPR013554-PF00317:IPR013509-PF02867:IPR000788	1	A0A0A2W4N4	850	PF00462{Glutaredoxin}:IPR002109{Glutaredoxin}[3-56],PF07972{Flavodoxin_NdrI}:IPR004465{RNR_NrdI}[73-145],PF08343{RNR_N}:IPR013554{RNR_N}[152-233],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[235-308],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[312-830]
332dbb79546112317b23082aa5ce0921158792c7	PF00317:IPR013509-PF14528:IPR004860-PF02867:IPR000788-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF14890-PF14528:IPR004860-PF02867:IPR000788	1	A0A2M8NB69	2473	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[83-140],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[415-477],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[545-619],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[859-935],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1048-1725],PF14890{Intein_splicing}[1197-1546],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1390-1485],PF14890{Intein_splicing}[1726-2143],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1943-2023],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[2144-2255]
34a9a1c864c02e032d4a81d4098ea6defe691d3b	PF00317:IPR013509-PF02867:IPR000788-PF14890-PF02867:IPR000788-PF00462:IPR002109-PF02867:IPR000788	1	A0A6C0IT82	1255	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[139-211],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[215-286],PF14890{Intein_splicing}[314-621],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[622-792],PF00462{Glutaredoxin}:IPR002109{Glutaredoxin}[796-861],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[888-1222]
3606fbd2c239815a7b126256f03ac5ed2bb29f78	PF17675:IPR041691-PF04111:IPR040455-PF17675:IPR041691-PF04111:IPR040455-PF00317:IPR013509-PF02867:IPR000788	1	A0A099P2F9	1570	PF17675{APG6_N}:IPR041691{Atg6/beclin_CC}[185-311],PF04111{APG6}:IPR040455{Atg6_BARA}[318-360],PF17675{APG6_N}:IPR041691{Atg6/beclin_CC}[530-656],PF04111{APG6}:IPR040455{Atg6_BARA}[663-813],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[972-1040],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1046-1562]
3609449942a292b21b3d3f07bdff97863b9051c5	PF00317:IPR013509-PF00800:IPR001086-PF01842:IPR002912	1	A0A432HIJ6	345	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[56-99],PF00800{PDT}:IPR001086{Preph_deHydtase}[96-257],PF01842{ACT}:IPR002912{ACT_dom}[268-326]
36ed8db62b22c892f92d653323e2e10ff7d6d7e1	PF03477:IPR005144-PF00317:IPR013509-PF17207:IPR033762-PF00493:IPR001208-PF17855:IPR041562	1	A0A8X6LTJ2	812	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[8-96],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[149-219],PF17207{MCM_OB}:IPR033762{MCM_OB}[239-369],PF00493{MCM}:IPR001208{MCM_dom}[420-631],PF17855{MCM_lid}:IPR041562{MCM_lid}[648-730]
398d35ea0b1cd79f63463dd5955ceafca112dae7	PF00059:IPR001304-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	1	A0A9P1FI84	1077	PF00059{Lectin_C}:IPR001304{C-type_lectin-like}[110-208],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[266-353],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[407-476],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[480-1009]
39a45629a7ba8acceb7a2b7fa97b1db886f02eaa	PF02867:IPR000788-PF02867:IPR000788-PF00317:IPR013509-PF02867:IPR000788	1	A0A397T4R4	318	PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1-122],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[124-166],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[206-256],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[263-317]
39cd59b509bcbf8755acee6b72666170e097000d	PF00268:IPR000358-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF02867:IPR000788-PF02867:IPR000788-PF02867:IPR000788-PF01488:IPR006151-PF00745:IPR015896-PF01379:IPR022417-PF03900:IPR022418	1	A0A813J695	1245	PF00268{Ribonuc_red_sm}:IPR000358{RNR_small_fam}[24-105],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[141-222],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[276-346],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[350-395],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[400-608],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[612-659],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[660-746],PF01488{Shikimate_DH}:IPR006151{Shikm_DH/Glu-tRNA_Rdtase}[752-856],PF00745{GlutR_dimer}:IPR015896{4pyrrol_synth_GluRdtase_dimer}[878-960],PF01379{Porphobil_deam}:IPR022417{Porphobilin_deaminase_N}[958-1156],PF03900{Porphobil_deamC}:IPR022418{Porphobilinogen_deaminase_C}[1171-1236]
3a9b30c1809bc99bcb992a3402449fa4bf15e312	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF00462:IPR002109-PF02867:IPR000788-PF02867:IPR000788	1	A0A6C0IYC2	932	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[1-89],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[142-212],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[217-466],PF00462{Glutaredoxin}:IPR002109{Glutaredoxin}[465-521],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[542-635],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[712-905]
3bf96d11a566ec4e757466f12500ec6e1e99da35	PF00317:IPR013509-PF02867:IPR000788-PF02867:IPR000788-PF00462:IPR002109-PF02867:IPR000788	1	A0A6C0K487	1165	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[131-197],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[203-274],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[591-763],PF00462{Glutaredoxin}:IPR002109{Glutaredoxin}[776-832],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[846-1130]
3dbd8080b3ca00397d62f71ade54f71c962b825c	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF01201:IPR022309	1	A0AAV7E5T9	1139	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[2-89],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[143-213],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[217-758],PF01201{Ribosomal_S8e}:IPR022309{Ribosomal_Se8/biogenesis_NSA2}[893-1116]
3df0c8669a78aba4bf59799fb376ac99894c44f4	PF00317:IPR013509-PF02867:IPR000788-PF02867:IPR000788-PF02867:IPR000788-PF12637:IPR024434	1	A0A932S6E7	731	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[5-82],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[86-219],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[228-322],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[332-479],PF12637{TSCPD}:IPR024434{TSCPD_dom}[572-649]
43423858cd788b7133874db2174157d58b29e262	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF14890-PF02867:IPR000788-PF14890-PF14528:IPR004860	1	A0A8T4L464	1533	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[5-94],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[115-263],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[268-357],PF14890{Intein_splicing}[366-628],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[629-1432],PF14890{Intein_splicing}[778-1122],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[967-1064]
46199027540e5bfcaf6dcd9fcf3eeaf3efdf0156	PF09837:IPR018641-PF13649:IPR041698-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF02338:IPR003323	1	A0A1Q9DZK2	2655	PF09837{DUF2064}:IPR018641{Trfase_1_rSAM/seldom-assoc}[78-169],PF13649{Methyltransf_25}:IPR041698{Methyltransf_25}[352-425],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[483-570],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[624-693],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[697-1225],PF02338{OTU}:IPR003323{OTU_dom}[2130-2228]
4625f5118b9bdfc761bd91c8d2376cf037b47f2b	PF08471:IPR013678-PF00317:IPR013509-PF02867:IPR000788-PF14528:IPR004860	1	A0A950ZJT3	1310	PF08471{Ribonuc_red_2_N}:IPR013678{RNR_2_N}[38-121],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[55-136],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[143-1082],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[591-691]
462bbe7dd894ca6af081b3d35bce4afe6ea30da4	PF03477:IPR005144-PF00317:IPR013509-PF13403:IPR028992-PF14528:IPR004860-PF02867:IPR000788	1	A0A7S7YFA0	731	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[5-93],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[147-217],PF13403{Hint_2}:IPR028992{Hedgehog/Intein_dom}[223-270],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[505-561],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[649-722]
4716670c1d4f7746e276b7b1159b5076181c2a3f	PF00317:IPR013509-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF02867:IPR000788-PF14528:IPR004860	1	A0A7J2Y8J7	1649	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[22-103],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[107-180],PF14890{Intein_splicing}[233-628],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[411-493],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[629-1438],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[993-1053]
493a9d3af030099557367ed483aeee8577a5ceab	PF00317:IPR013509-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF02867:IPR000788	1	A0A2U3CID6	1557	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[19-95],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[100-173],PF14890{Intein_splicing}[222-621],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[306-379],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[402-483],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[622-1202],PF14890{Intein_splicing}[750-1064],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[906-1002],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1206-1353]
4afe767f5859b00b3f2761fb4ab09e78fb03fb82	PF02940:IPR004206-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF00153:IPR018108-PF00153:IPR018108-PF00400:IPR001680-PF00400:IPR001680	1	A0A4T0JPP9	1995	PF02940{mRNA_triPase}:IPR004206{mRNA_triPase_Cet1}[78-258],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[286-373],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[426-496],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[500-1021],PF00153{Mito_carr}:IPR018108{Mitochondrial_sb/sol_carrier}[1172-1259],PF00153{Mito_carr}:IPR018108{Mitochondrial_sb/sol_carrier}[1268-1354],PF00400{WD40}:IPR001680{WD40_rpt}[1636-1668],PF00400{WD40}:IPR001680{WD40_rpt}[1906-1944]
4bfde707f6e9f13df1ec51e473b080dbe1a62a45	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF08689:IPR014801	1	A0A1W5DB67	1659	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[7-89],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[142-212],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[216-739],PF08689{Med5}:IPR014801{Mediator_Med5_fun}[955-1514]
4dadfd545fdb06456154fd21d9d0e3938a1a315c	PF00317:IPR013509-PF02867:IPR000788-PF14890-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF14528:IPR004860	1	A0A2R6HGW5	2221	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[30-170],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[174-240],PF14890{Intein_splicing}[275-623],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[624-1503],PF14890{Intein_splicing}[831-1188],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1032-1127],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1648-1725]
4f74e41b6ace9f7739a957ae5496177508b23d6b	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF00847:IPR001471	1	A0AAD5IKR9	1177	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[1-88],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[142-212],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[216-757],PF00847{AP2}:IPR001471{AP2/ERF_dom}[959-1008]
51d90ed2518e0b5d88f72d37c25036c65b299979	PF00317:IPR013509-PF02867:IPR000788-PF02867:IPR000788-PF14890	1	A0A7J4I6U9	782	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[38-110],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[120-275],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[364-755],PF14890{Intein_splicing}[452-583]
5293fe033416b4c979e13cf7503dfcbed2eaeb08	PF00317:IPR013509-PF07591	1	A0A2M8NU63	358	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[83-140],PF07591{PT-HINT}[154-237]
5630a95165c6db96bd062f21c6e9ba83be91d56d	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF02114:IPR024253	1	A0AA39I6C0	1172	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[10-98],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[150-220],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[224-752],PF02114{Phosducin}:IPR024253{Phosducin_thioredoxin-like_dom}[974-1132]
58cb34ce47c0127b7f651925b9c177f202f7f1ef	PF00317:IPR013509-PF13335:IPR025158	1	A0A7V3AN05	98	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[35-75],PF13335{Mg_chelatase_C}:IPR025158{Mg_chelat-rel_C}[65-92]
5a2ee2bfae8e6beae08a1deabf6e63f016f4e392	PF00317:IPR013509-PF02867:IPR000788-PF02867:IPR000788-PF00268:IPR000358-PF03219:IPR004667-PF00348:IPR000092	1	A0A9Q0N796	2172	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[13-77],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[81-400],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[410-555],PF00268{Ribonuc_red_sm}:IPR000358{RNR_small_fam}[599-870],PF03219{TLC}:IPR004667{ADP_ATP_car_bac_type}[903-1332],PF00348{polyprenyl_synt}:IPR000092{Polyprenyl_synt}[1877-2119]
5b560d1098d5847e1325e8a5677f461ca4168c40	PF08343:IPR013554-PF00317:IPR013509-PF14528:IPR004860-PF02867:IPR000788	1	A0A7Z7IIA3	1131	PF08343{RNR_N}:IPR013554{RNR_N}[24-105],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[107-180],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[455-511],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[594-1111]
5b595385b3ed5d37731f5ac4297ddd5dbc65df82	PF00317:IPR013509-PF02867:IPR000788-PF02867:IPR000788-PF00268:IPR000358	1	A0A1A9Z0Z5	867	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[1-70],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[75-512],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[513-562],PF00268{Ribonuc_red_sm}:IPR000358{RNR_small_fam}[563-824]
5be6b478aa7da0959ef1747b75324a3198c58313	PF02582:IPR003734-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	1	A0A8H7PSQ9	1418	PF02582{DUF155}:IPR003734{DUF155}[404-581],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[635-716],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[769-839],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[843-1366]
5bf226e44ab45666c61e900903c995c470b943d4	PF02867:IPR000788-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	1	A0A8J6LEH7	967	PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[3-517],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[572-655],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[708-778],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[783-955]
5d4acab673bd54a119b2f7bfba17f899c6517016	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF03815:IPR004043	1	A0A8H6F1A1	1426	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[1-89],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[142-212],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[216-741],PF03815{LCCL}:IPR004043{LCCL}[957-1060]
610ef5f1254416d2717304f8978795ac975c9305	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF14528:IPR004860-PF02867:IPR000788-PF00462:IPR002109-PF02867:IPR000788	1	A0A6C0C6T3	1252	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[5-95],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[147-217],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[221-293],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[516-562],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[646-860],PF00462{Glutaredoxin}:IPR002109{Glutaredoxin}[824-887],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[897-1228]
